,open,high,low,close,volume
2022-06-15,2177.99,2241.26,2162.375,2207.81,1659601.0
2022-06-14,2137.8,2169.15,2127.04,2143.88,1274047.0
2022-06-13,2148.92,2184.37,2131.7611,2137.53,1837810.0
2022-06-10,2255.625,2269.94,2217.22,2228.55,1567487.0
2022-06-09,2326.83,2367.0,2297.34,2298.36,1157080.0
2022-06-08,2337.53,2372.92,2333.935,2344.76,1127213.0
2022-06-07,2312.96,2354.9725,2302.5101,2344.59,1320677.0
2022-06-06,2334.85,2387.9696,2330.5658,2340.21,1189336.0
2022-06-03,2319.85,2327.29,2273.36,2291.28,1247604.0
2022-06-02,2283.76,2357.96,2266.16,2354.92,1374770.0
2022-06-01,2298.63,2347.98,2271.01,2282.74,1431464.0
2022-05-31,2261.58,2328.67,2251.45,2280.78,2565096.0
2022-05-27,2195.77,2257.36,2191.0,2255.98,1496221.0
2022-05-26,2121.01,2179.105,2109.76,2165.92,1514374.0
2022-05-25,2102.84,2130.8938,2084.225,2116.79,1894967.0
2022-05-24,2127.55,2127.9,2044.16,2118.52,3019319.0
2022-05-23,2202.08,2240.11,2183.085,2233.33,1577911.0
2022-05-20,2241.71,2251.0,2127.46,2186.26,1879301.0
2022-05-19,2236.82,2271.75,2209.36,2214.91,1459587.0
2022-05-18,2304.75,2313.9134,2242.84,2248.02,1399138.0
2022-05-17,2344.55,2344.55,2306.75,2334.03,1078804.0
2022-05-16,2307.68,2332.15,2286.7,2295.85,1164119.0
2022-05-13,2296.91,2361.7,2280.0,2330.31,1486878.0
2022-05-12,2238.76,2297.13,2202.27,2263.22,2073244.0
2022-05-11,2274.21,2333.42,2273.0,2279.22,1825082.0
2022-05-10,2320.81,2333.82,2267.6657,2291.69,1557889.0
2022-05-09,2266.07,2311.2581,2251.03,2261.68,1726048.0
2022-05-06,2310.38,2349.97,2282.86,2313.2,1765474.0
2022-05-05,2404.41,2424.665,2303.65,2334.93,2154452.0
2022-05-04,2360.07,2462.86,2314.77,2451.5,1656826.0
2022-05-03,2335.3,2386.0,2332.54,2362.59,1060787.0
2022-05-02,2278.13,2346.79,2267.99,2343.14,1513982.0
2022-04-29,2351.56,2379.2,2293.88,2299.33,1684655.0
2022-04-28,2342.3,2408.77,2302.8778,2388.23,1839547.0
2022-04-27,2287.46,2350.0,2262.485,2300.41,3111906.0
2022-04-26,2455.0,2455.0,2383.237,2390.12,2284104.0
2022-04-25,2388.59,2465.56,2375.385,2465.0,1726090.0
2022-04-22,2500.0,2509.04,2382.81,2392.28,2320515.0
2022-04-21,2587.0,2606.15,2493.0,2498.75,1507877.0
2022-04-20,2625.68,2638.47,2557.8811,2564.91,1126974.0
2022-04-19,2561.54,2618.075,2549.03,2610.62,1135965.0
2022-04-18,2548.2,2574.24,2531.5693,2559.22,745860.0
2022-04-14,2612.99,2614.205,2542.23,2545.06,1174168.0
2022-04-13,2572.53,2613.115,2568.7719,2605.72,977148.0
2022-04-12,2648.47,2648.47,2551.52,2567.49,1150161.0
2022-04-11,2658.0,2658.7836,2592.35,2595.93,1209367.0
2022-04-08,2725.0,2725.0,2675.0501,2680.21,821724.0
2022-04-07,2732.36,2754.03,2697.145,2729.3,972427.0
2022-04-06,2783.23,2796.97,2728.3622,2743.52,1178730.0
2022-04-05,2867.99,2871.8,2818.87,2821.26,926553.0
2022-04-04,2816.49,2880.875,2816.49,2872.85,954245.0
2022-04-01,2800.2,2819.0,2775.94,2814.0,1174001.0
2022-03-31,2848.97,2852.89,2792.38,2792.99,1475816.0
2022-03-30,2857.4,2869.61,2843.36,2852.89,1052319.0
